page,n_orden,provincia_canon,departamento_canon,localidad_canon,footnote,total,georef_id,nombre_oficial,georef_depto,lat,lon,estado,tier,criterio_deteccion,criterio_aceptacion,en_muestra,decidido_por,fecha,confianza,fuente,fuente_url,verificado_geo,nota
v7_p01,368,Salta,Rosario de la Frontera,Arenal,,211,66140A02,Arenal,Rosario de la Frontera,-25.9117719064036,-65.1185693875239,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v7_p01,247,Tucumán,Chicligasta,Atahona,,525,90091010,Atahona,Simoca,-27.4175004497156,-65.2878399932446,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,370,Salta,Metán,Bajo Grande,,210,,Bajo Grande,,-25.3500,-64.5000,propuesto,C5-manual_coord,web_manual_coord,humano_lote,no,pendiente:Jose,2026-07-22,verde (guard: coord en depto esperado),OSM Nominatim,https://nominatim.openstreetmap.org/,verde,"[guard=verde; punto en Metán] Localidad del municipio El Galpón, depto Metán, Salta. Coordenada de baja precisión (punto OSM redondeado); aproximada."
v7_p02,425,Salta,Rosario de la Frontera,Balboa,,94,66140A04,Balboa,Rosario de la Frontera,-25.8670045243674,-64.8189285132798,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v7_p02,226,Catamarca,Paclín,Balcosna,,595,10077110,Villa de Balcozna,Paclín,-27.8838330513722,-65.7278463728793,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
v7_p02,10,Tucumán,Cruz Alta,Banda del Río Salí,,14604,90014020,Banda del Río Salí,Cruz Alta,-26.84425336437,-65.1673879572537,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p02,223,La Rioja,General Lavalle,Banda Florida,,599,4602805001,Banda Florida,General Felipe Varela,-29.3058404948469,-68.2451399795853,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/localidades,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> BAHRA es la fuente correcta (P7). id de capa 'localidades' NO es id censal INDEC valido
v7_p02,379,Catamarca,Santa Rosa,Bañado de Ovanta,,198,10098020,Bañado de Ovanta,Santa Rosa,-28.1060492467491,-65.3192170569012,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p02,29,Catamarca,Belén,Belén,,5469,10035020,Belén,Belén,-27.6500358414945,-67.0264948058202,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p02,405,La Rioja,Gobernador Gordillo,Bella Vista,,147,46035A01,Bella Vista,Chamical,-30.5058231658373,-66.2587205222542,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v7_p02,23,Tucumán,Famaillá,Bella Vista,,6816,90056010,Bella Vista,Leales,-27.0327868,-65.3071201,confirmado_3.3b,3.3b:transferencia_confirmada,transferencia_confirmada,documentado_3.3b,no,auto:3.3b(web+doc+guard),2026-07-22,alta,"auto + Wikipedia (Bella Vista, Tucuman) + Georef",https://es.wikipedia.org/wiki/Anexo:Departamentos_de_la_provincia_de_Tucum%C3%A1n,rojo,transferencia DOCUMENTADA: Ley provincial 4518 (1976) | ley: Ley provincial 4518 (1976)
v7_p02,232,Tucumán,Burruyacú,Benjamín Aráoz,,576,90007090,Villa Benjamín Aráoz,Burruyacú,-26.5561568164256,-64.7983802312288,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
v7_p02,180,Tucumán,Trancas,Benjamín Paz,,760,90112005,Benjamín Paz,Trancas,-26.3723131560828,-65.2923249364578,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p02,198,Salta,General Martín Miguel de Güemes,Betania,,682,66049005,Betania,General Güemes,-24.6950819183392,-65.1497094654822,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p02,248,Tucumán,Burruyacú,Burruyacú,,524,90007100,Villa Burruyacú,Burruyacú,-26.5010805947294,-64.7419202204846,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
v7_p02,258,Salta,Cachi,Cachi,,491,66014010,Cachi,Cachi,-25.1200819793556,-66.1619614056832,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p02,59,Salta,Cafayate,Cafayate,,2407,66021010,Cafayate,Cafayate,-26.073027642419,-65.9759378130666,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p02,109,Jujuy,Ledesma,Caimancito,,1340,38035030,Caimancito,Ledesma,-23.7399719801394,-64.5915897354753,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p02,28,Jujuy,Ledesma,Calilegua,,5646,38035040,Calilegua,Ledesma,-23.7750847720177,-64.7699122360736,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p02,286,Salta,Gral. J. de San Martín,Campichuelo,,419,66056030,Campichuelo,General José de San Martín,-23.1103090991876,-63.9984610466857,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p02,318,Salta,Gral. J. de San Martín,Campo Durán,,342,66056040,Campo Durán,General José de San Martín,-22.2002151374657,-63.6757637279843,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p02,68,Salta,Rosario de Lerma,Campo Quijano,,2069,66147010,Campo Quijano,Rosario de Lerma,-24.9081587473101,-65.6428777291965,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p02,91,Salta,General Martín Miguel de Güemes,Campo Santo,,1573,66049010,Campo Santo,General Güemes,-24.6829140115559,-65.1049700649688,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p02,317,Jujuy,Yaví,Cangrejilla,,343,38112020,Cangrejillos,Yavi,-22.423791437897,-65.579872144671,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
v7_p02,187,Catamarca,Capayán,Capayán,,718,10042030,Capayán,Capayán,-28.7629707502913,-66.0478111566998,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p02,372,Salta,Rivadavia,Capitán J. Page,,207,,Capitán Juan Pagé,,-23.6833,-62.3833,propuesto,C5-rename,web_rename,humano_lote,no,pendiente:Jose,2026-07-22,verde (guard: coord en depto esperado),dices.net,https://www.dices.net/mapas/argentina/mapa.php?nombre=Capitan-Juan-Page&id=29081,verde,"[guard=verde; punto en Rivadavia] Localidad ferroviaria del depto Rivadavia, Salta"
v7_p02,428,Jujuy,Rinconada,Carahuasi,,90,38049A00,Carahuasi,Rinconada,-22.5388912680063,-65.9621381528807,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v7_p02,222,La Rioja,Famatina,Carrizal,,600,46049010,Alto Carrizal,Famatina,-28.8666648232883,-67.5714943236713,propuesto,D,ambiguo,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,baja,georef,https://apis.datos.gob.ar/georef/api,verde,>1 candidato: Alto Carrizal/Famatina [46049010]; Bajo Carrizal/Famatina [46049040]
v7_p02,336,Jujuy,Cochinoca,Casabindo,,280,38007040,Casabindo,Cochinoca,-22.9867920442778,-66.0329316079049,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p02,332,Jujuy,Valle Grande,Caspalá,,288,38105010,Caspalá,Valle Grande,-23.3633801563282,-65.0924359904006,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p02,358,La Rioja,General Belgrano,Castro Barros,,233,46063010,Castro Barros,General Belgrano,-30.5800019647177,-65.7274123955136,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p02,3,Catamarca,Capital,Catamarca,,45929,10049030,San Fernando del Valle de Catamarca,Capital,-28.4680084108186,-65.7889422830592,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
v7_p02,391,Jujuy,Susques,Catua,,174,38084010,Catua,Susques,-23.8697878292198,-67.0052751921339,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p02,341,La Rioja,Capital,Cebollar,,268,46014A07,Cebollar,Capital,-29.0898292991728,-66.5670435260945,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v7_p02,203,Salta,Anta,Ceibalito,,664,66007020,Ceibalito,Anta,-25.1103063943963,-64.2751381648939,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p02,78,Salta,Cerrillos,Cerrillos,,1718,66035010,Cerrillos,Cerrillos,-24.8958125202419,-65.4871448167518,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/localidades,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> BAHRA es la fuente correcta (P7). id de capa 'localidades' NO es id censal INDEC valido
v7_p02,420,Catamarca,Tinogasta,Cerro Negro,,113,10105040,Cerro Negro,Tinogasta,-28.259617467479,-67.1370858152041,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v7_p02,151,Tucumán,Cruz Alta,Cevil Pozo,,930,,Cevil Pozo,,-26.8553,-65.1256,propuesto,C5-manual_coord,web_manual_coord,humano_lote,no,pendiente:Jose,2026-07-22,verde (guard: coord en depto esperado),wikipedia,https://es.wikipedia.org/wiki/Estaci%C3%B3n_Cevil_Pozo,verde,"[guard=verde; punto en Cruz Alta] Estación/localidad en Banda del Río Salí, depto Cruz Alta (Tucumán). Coord 26°51'19\\""S 65°07'32\""\""W."""
v7_p02,304,Tucumán,Tafí,Cevil Redondo,,377,90119020,Cevil Redondo,Yerba Buena,-26.7697293751424,-65.2717657771515,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p02,350,Jujuy,Santa Catalina,Cienaguillas,,251,38077030,Cieneguillas,Santa Catalina,-22.1006185450313,-65.8668114321605,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
v7_p02,154,Salta,General Martín Miguel de Güemes,Cobos,,914,66049020,Cobos,General Güemes,-24.7360733863008,-65.0846841869862,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p02,430,Salta,La Poma,Cobres,,84,66091010,Cobres,La Poma,-23.6504713954903,-66.288559890616,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p03,280,Jujuy,Cochinoca,Cochinoca,,440,38007050,Cochinoca,Cochinoca,-22.7453255798251,-65.8961226675285,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p03,179,Tucumán,Tafí,Colalao del Valle,,764,90098020,Colalao del Valle,Tafí del Valle,-26.3605355069816,-65.9589195037969,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p03,281,Catamarca,Pomán,Colana,,439,10084020,Colana,Pomán,-28.3613972060566,-66.1600271026533,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p03,83,Tucumán,Cruz Alta,Colombres,,1677,90014040,Colombres,Cruz Alta,-26.8933084736461,-65.1065912053515,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p03,94,Salta,Orán,Colonia Santa Rosa,,1535,66126020,Colonia Santa Rosa,Orán,-23.3943044952579,-64.4255941891667,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p03,414,La Rioja,General Ocampo,Comandante Leal,,118,46084A03,Comandante Leal,General Ortiz de Ocampo,-30.8826996721935,-65.7915336033799,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v7_p03,8,Tucumán,Chicligasta,Concepción,,15832,90021050,Concepción,Chicligasta,-27.3459550184635,-65.5927454367359,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p03,149,Catamarca,Tinogasta,Copacabana,,957,10105050,Copacabana,Tinogasta,-28.1787946066535,-67.4892656760762,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p03,426,Salta,Rosario de la Frontera,Copo Quile,,93,66140020,Copo Quile,Rosario de la Frontera,-26.0112534309253,-64.6711387915656,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p03,311,Jujuy,Susques,Coranzuli,,351,38084020,Coranzuli,Susques,-23.0137942918259,-66.366664912856,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p03,148,Salta,Gral. J. de San Martín,Coronel Cornejo,,972,66056070,Coronel Cornejo,General José de San Martín,-22.7368432261441,-63.8186469436218,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p03,153,Salta,Rivadavia,Cnel. Juan Solá Morillo,,920,,Coronel Juan Solá (Estación Morillo),,-23.4667,-62.8833,propuesto,C5-rename,web_rename,humano_lote,no,pendiente:Jose,2026-07-22,verde (guard: coord en depto esperado),Wikipedia,https://es.wikipedia.org/wiki/Coronel_Juan_Sol%C3%A1,verde,"[guard=verde; punto en Rivadavia] Cabecera de Rivadavia Banda Norte; conocida como Morillo por su estación, depto Rivadavia"
v7_p03,82,Salta,La Viña,Coronel Moldes,,1695,66098030,Coronel Moldes,La Viña,-25.2800779965598,-65.4786364266459,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p03,404,Salta,Anta,Coronel Mollinedo,,148,66007040,Coronel Mollinedo,Anta,-24.5399850837113,-64.100951323159,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p03,418,La Rioja,General San Martín,Corral de Isaac,,114,46091A02,Alto Corral de Isaac,General San Martín,-31.9400356792032,-66.3929283801864,propuesto,E-bahra-fuzzy,bahra_fuzzy,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,BAJA (fuzzy en capa BAHRA: puede no ser el mismo lugar),georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,antes era sin_match. candidatos: Alto Corral de Isaac/General San Martín [46091A02]; Bajo Corral de Isaac/General
v7_p03,422,Jujuy,Rinconada,Crossmayo,,107,38049035,Orosmayo,Rinconada,-22.556858770105,-66.3564239894112,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
v7_p03,111,Jujuy,Ledesma,Chalicán,,1321,38035050,Chalicán,Ledesma,-24.0701319470485,-64.8068636697633,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p03,40,La Rioja,Gobernador Gordillo,Chamical,,3756,46035010,Chamical,Chamical,-30.3653966132418,-66.3165606807448,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p03,168,La Rioja,General Belgrano,Chañar,,829,46063020,Chañar,General Belgrano,-30.5429423613449,-65.9567766420863,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p03,164,Catamarca,Andalgalá,Chaquiago,,848,10021030,Chaquiago,Andalgalá,-27.5489522882567,-66.332473305587,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p03,399,La Rioja,General Roca,Chelcos,,155,46112A05,Chelcos,Rosario Vera Peñaloza,-31.2173140716347,-66.3903464924421,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v7_p03,50,La Rioja,General Roca,Chepes,,2941,46112010,Chepes,Rosario Vera Peñaloza,-31.341272793355,-66.5886071290667,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p03,257,Tucumán,Chicligasta,Chicligasta,,498,90091060,Villa Chicligasta,Simoca,-27.4340757256643,-65.1643601246984,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
