page,n_orden,localidad_canon,provincia_georef,departamento_canon,depto_moderno_esperado,estado,georef_capa,georef_id,georef_nombre,georef_depto,lat,lon,dist_km,candidatos
v8_p05,188,Tucunuco,San Juan,Jáchal,Jáchal,flag_bahra,asentamientos,70056A25,Tucunuco,Jáchal,-30.5934974606962,-68.6194790636966,,Tucunuco/Jáchal [70056A25]
v8_p05,132,Tudcum,San Juan,Iglesia,Iglesia,auto_ok,localidades-censales,70049070,Tudcum,Iglesia,-30.1881483820754,-69.2707468856479,,
v8_p05,18,Tunuyán,Mendoza,Tunuyán,Tunuyán,auto_ok,localidades-censales,50119060,Tunuyán,Tunuyán,-33.5775549686559,-69.0253759357637,,
v8_p05,41,Ullún,San Juan,Ullún,Ullum,flag_variante_bahra,asentamientos,70112A02,Dique Ullum,Ullum,-31.4634266836496,-68.6528461287844,,Dique Ullum/Ullum [70112A02]
v8_p05,133,Unión,San Luis,Gobernador Dupuy,Gobernador Dupuy,auto_ok,localidades-censales,74042140,Unión,Gobernador Dupuy,-35.1537914269567,-65.9461705165682,,
v8_p05,38,Uspallata,Mendoza,Las Heras,Las Heras,auto_ok,localidades-censales,50049110,Uspallata,Las Heras,-32.5913881739202,-69.3444271969361,,
v8_p05,160,Varela,San Luis,La Capital,Juan Martín de Pueyrredón,flag_bahra,asentamientos,74056A32,Varela,Juan Martín de Pueyrredón,-34.1240410465768,-66.4639702161896,,Varela/Juan Martín de Pueyrredón [74056A32]
v8_p05,80,Villa Aberastain,San Juan,Pocito,Pocito,flag_bahra,localidades,7007004002,Villa Aberastain,Pocito,-31.6538304185602,-68.5759955169046,,Villa Aberastain/Pocito [7007004002]
v8_p05,25,Villa Atuel,Mendoza,San Rafael,San Rafael,auto_ok,localidades-censales,50105230,Villa Atuel,San Rafael,-34.8316025502137,-67.9228605405057,,
v8_p05,170,Villa de la Quebrada,San Luis,Belgrano,Belgrano,auto_ok,localidades-censales,74014030,Villa de la Quebrada,Belgrano,-33.0167591643291,-66.2931746391126,,
v8_p05,134,Villa del Carmen,San Luis,Chacabuco,Chacabuco,auto_ok,localidades-censales,74028080,Villa del Carmen,Chacabuco,-32.9400400486048,-65.0390029921947,,
v8_p05,77,Villa del Salvador,San Juan,Angaco,Angaco,flag_depto,,70091040,Villa del Salvador,San Martín,-31.4636666297769,-68.4109532790942,38,Villa del Salvador/San Martín [70091040]
v8_p05,166,Villa General Roca,San Luis,Belgrano,Belgrano,flag_bahra,localidades,74014040,Villa General Roca,Belgrano,-32.6659413909673,-66.4507847001664,,Villa General Roca/Belgrano [74014040]
v8_p05,96,Villa Independencia,San Juan,Caucete,Caucete,auto_ok,localidades-censales,70035080,Villa Independencia,Caucete,-31.6245292071939,-68.3138150331219,,
v8_p05,60,Villa Junín,Mendoza,Junín,Junín,flag_sin_match,,,,,,,,
v8_p05,21,Villa Krause,San Juan,Rawson,Rawson,flag_sin_match,,,,,,,,
v8_p05,43,Villa La Paz,Mendoza,La Paz,La Paz,flag_sin_match,,,,,,,,
v8_p05,149,Villa Larca,San Luis,Chacabuco,Chacabuco,auto_ok,localidades-censales,74028090,Villa Larca,Chacabuco,-32.6204279429747,-64.9787672464019,,
v8_p05,27,Villa Malargüe,Mendoza,Malargüe,Malargüe,flag_sin_match,,,,,,,,
v8_p05,114,Villa Mercedes,San Juan,Jáchal,Jáchal,auto_ok,localidades-censales,70056110,Villa Mercedes,Jáchal,-30.1083450239315,-68.7034512079895,,
v8_p05,162,Villa Praga,San Luis,San Martín,Libertador General San Martín,flag_variante,,74063080,Villa de Praga,Libertador General San Martín,-32.53328486846,-65.6458584277793,,Villa de Praga/Libertador General San Martín [74063080]
v8_p05,116,Villa Reynolds,San Luis,General Pedernera,General Pedernera,auto_ok,localidades-censales,74035080,Villa Reynolds,General Pedernera,-33.7212118872285,-65.3825350637797,,
v8_p05,91,Villa San Agustín,San Juan,Valle Fértil,Valle Fértil,auto_ok,localidades-censales,70119060,Villa San Agustín,Valle Fértil,-30.6345320658803,-67.467886888001,,
v8_p05,120,Villa San Carlos,Mendoza,San Carlos,San Carlos,flag_sin_match,,,,,,,,
v8_p05,136,Villa Santa Rosa,Mendoza,Santa Rosa,Santa Rosa,flag_sin_match,,,,,,,,
v8_p05,99,Villa Santa Rosa,San Juan,Veinticinco de Mayo,25 de Mayo,auto_ok,localidades-censales,70126050,Villa Santa Rosa,25 de Mayo,-31.7448085385712,-68.3142412332522,,
v8_p05,49,Villa Tulumaya,Mendoza,Lavalle,Lavalle,auto_ok,localidades-censales,50056160,Villa Tulumaya,Lavalle,-32.7213084731016,-68.595778412737,,
v8_p05,35,Villa Tupungato,Mendoza,Tupungato,Tupungato,flag_sin_match,,,,,,,,
v8_p05,86,Villa 25 de Mayo,Mendoza,San Rafael,San Rafael,flag_sin_match,,,,,,,,
v8_p05,107,Vista Flores,Mendoza,Tunuyán,Tunuyán,auto_ok,localidades-censales,50119070,Vista Flores,Tunuyán,-33.6508979816791,-69.1558251833401,,
v8_p05,187,Zanjitas,San Luis,La Capital,Juan Martín de Pueyrredón,auto_ok,localidades-censales,74056160,Zanjitas,Juan Martín de Pueyrredón,-33.8055668521228,-66.4147433862352,,
v8_p05,46,Zonda,San Juan,Veinticinco de Mayo,25 de Mayo,flag_sin_match,,,,,,,,Cañada Honda/Sarmiento [70105010]
v9_1_2_p01,127,Aguada Cecilio,Río Negro,Valcheta,Valcheta,auto_ok,localidades-censales,62084010,Aguada Cecilio,Valcheta,-40.848033466739,-65.8434792938633,,
v9_1_2_p01,145,Aguada de Guerra,Río Negro,25 de Mayo,25 de Mayo,auto_ok,localidades-censales,62091010,Aguada de Guerra,25 de Mayo,-41.0670325814629,-68.3827286310481,,
v9_1_2_p01,131,Aldea Apeleg,Chubut,Río Senguer,Río Senguer,auto_ok,localidades-censales,26084010,Aldea Apeleg,Río Senguer,-44.687186852131,-70.8535056952695,,
v9_1_2_p01,51,Alejandro Stefanelli,Río Negro,General Roca,General Roca,flag_sin_match,,,,,,,,
v9_1_2_p01,8,Allen,Río Negro,General Roca,General Roca,auto_ok,localidades-censales,62042010,Allen,General Roca,-38.9795106570689,-67.828021398161,,
v9_1_2_p01,62,Alto Río Senguerr,Chubut,Río Senguer,Río Senguer,flag_variante,,26084030,Alto Río Senguer,Río Senguer,-45.0419550181726,-70.8234403972491,,Alto Río Senguer/Río Senguer [26084030]
v9_1_2_p01,82,Aluminé,Neuquén,Aluminé,Aluminé,auto_ok,localidades-censales,58007010,Aluminé,Aluminé,-39.2384060186233,-70.9159080653272,,
v9_1_2_p01,95,Andacollo,Neuquén,Minas,Minas,auto_ok,localidades-censales,58077010,Andacollo,Minas,-37.1796778745903,-70.6700148075152,,
v9_1_2_p01,160,Añelo,Neuquén,Añelo,Añelo,auto_ok,localidades-censales,58014010,Añelo,Añelo,-38.3514440221419,-68.7919715586172,,
v9_1_2_p01,68,Astra,Chubut,Escalante,Escalante,auto_ok,localidades-censales,26021010,Astra,Escalante,-45.7325075074661,-67.4920381888966,,
v9_1_2_p01,143,Auca Mahuída,Neuquén,Añelo,Añelo,flag_bahra,asentamientos,58014A04,Auca Mahuida,Añelo,-37.885659694437,-68.5193441345967,,Auca Mahuida/Añelo [58014A04]
v9_1_2_p01,153,Bahía Laura,Santa Cruz,Deseado,Deseado,flag_bahra,asentamientos,78014A02,Bahía Laura,Deseado,-48.3938900655788,-66.4781940641785,,Bahía Laura/Deseado [78014A02]
v9_1_2_p01,99,Bajada del Agrio,Neuquén,Picunches,Picunches,auto_ok,localidades-censales,58105010,Bajada del Agrio,Picunches,-38.4081690892817,-70.0299178373494,,
v9_1_2_p01,65,Barda del Medio,Río Negro,General Roca,General Roca,auto_ok,localidades-censales,62042030,Barda del Medio,General Roca,-38.7256081693586,-68.1559712107985,,
v9_1_2_p01,5,Bariloche,Río Negro,Bariloche,Bariloche,flag_variante,,62021060,San Carlos de Bariloche,Bariloche,-41.1335181791713,-71.3101230266527,,San Carlos de Bariloche/Bariloche [62021060]
v9_1_2_p01,157,Barrio Laprida y Manantial Rosales,Chubut,Escalante,Escalante,flag_sin_match,,,,,,,,
v9_1_2_p01,158,Benjamín Zorrilla,Río Negro,Avellaneda,Avellaneda,flag_bahra,asentamientos,62014A02,Benjamín Zorrilla,Avellaneda,-39.0958199997846,-65.4809229839758,,Benjamín Zorrilla/Avellaneda [62014A02]
v9_1_2_p01,123,Buen Pasto,Chubut,Sarmiento,Sarmiento,auto_ok,localidades-censales,26091010,Buen Pasto,Sarmiento,-45.0772918067446,-69.4588633393087,,
v9_1_2_p01,101,Buta Ranquil,Neuquén,Pehuenches,Pehuenches,auto_ok,localidades-censales,58091020,Buta Ranquil,Pehuenches,-37.0516831418303,-69.8779026127114,,
v9_1_2_p01,25,Caleta Olivia,Santa Cruz,Deseado,Deseado,auto_ok,localidades-censales,78014010,Caleta Olivia,Deseado,-46.4477343844645,-67.5227023744583,,
v9_1_2_p01,103,Camarones,Chubut,Florentino Ameghino,Florentino Ameghino,auto_ok,localidades-censales,26028010,Camarones,Florentino Ameghino,-44.79829087317,-65.7105992934951,,
v9_1_2_p01,42,Cañadón Seco,Santa Cruz,Deseado,Deseado,auto_ok,localidades-censales,78014020,Cañadón Seco,Deseado,-46.5613431609594,-67.6093011930422,,
v9_1_2_p01,19,Centenario,Neuquén,Confluencia,Confluencia,auto_ok,localidades-censales,58035030,Centenario,Confluencia,-38.830091779645,-68.1215045725478,,
v9_1_2_p01,116,Centro Río Mayo,Chubut,Río Senguer,Río Senguer,flag_sin_match,,,,,,,,
v9_1_2_p01,89,Cervantes,Río Negro,General Roca,General Roca,auto_ok,localidades-censales,62042370,Cervantes,General Roca,-39.0539441955405,-67.3941886082652,,
v9_1_2_p01,11,Cinco Saltos,Río Negro,General Roca,General Roca,auto_ok,localidades-censales,62042390,Cinco Saltos,General Roca,-38.8275620197176,-68.0660962055201,,
v9_1_2_p01,3,Cipolletti,Río Negro,General Roca,General Roca,auto_ok,localidades-censales,62042400,Cipolletti,General Roca,-38.9292908711398,-67.9843320069784,,
v9_1_2_p01,137,Clemente Onelli,Río Negro,25 de Mayo,25 de Mayo,auto_ok,localidades-censales,62091020,Clemente Onelli,25 de Mayo,-41.2448350046555,-70.0342029410146,,
v9_1_2_p01,125,Colan-Conhué,Chubut,Languiñeo,Languiñeo,auto_ok,localidades-censales,26056030,Colan Conhué,Languiñeo,-43.2425977048335,-69.9302181856069,,
v9_1_2_p01,88,Colonia Catriel,Río Negro,General Roca,General Roca,flag_sin_match,,,,,,,,
v9_1_2_p01,38,Colonia Las Heras,Santa Cruz,Deseado,Deseado,flag_sin_match,,,,,,,,
v9_1_2_p01,74,Comallo,Río Negro,Pilcaniyeu,Pilcaniyeu,auto_ok,localidades-censales,62070010,Comallo,Pilcaniyeu,-41.0299477490166,-70.2678493336528,,
v9_1_2_p01,50,Comandante Luis Piedrabuena,Santa Cruz,Corpen Aike,Corpen Aike,auto_ok,localidades-censales,78007010,Comandante Luis Piedrabuena,Corpen Aike,-49.9827053148632,-68.9136317623813,,
v9_1_2_p01,1,Comodoro Rivadavia,Chubut,Escalante,Escalante,auto_ok,localidades-censales,26021030,Comodoro Rivadavia,Escalante,-45.8806237030771,-67.5194575718113,,
v9_1_2_p01,106,Cona Niyeo,Río Negro,9 de Julio,9 de Julio,flag_variante,,62049020,Cona Niyeu,9 de Julio,-41.8648230756222,-66.938029904312,,Cona Niyeu/9 de Julio [62049020]
v9_1_2_p01,63,Contralmirante Cordero,Río Negro,General Roca,General Roca,auto_ok,localidades-censales,62042410,Contralmirante Cordero,General Roca,-38.7570062611988,-68.0994972104866,,
v9_1_2_p01,91,El Corcovado,Chubut,Futaleufú,Futaleufú,flag_variante,,26035020,Corcovado,Futaleufú,-43.5392375875905,-71.4688505677306,,Corcovado/Futaleufú [26035020]
v9_1_2_p01,76,Coronel Belisle,Río Negro,Avellaneda,Avellaneda,auto_ok,localidades-censales,62014050,Coronel Belisle,Avellaneda,-39.1858299915745,-65.9563191181266,,
v9_1_2_p02,120,Coronel Eugenio del Busto,Río Negro,Pichi-Mahuida,Pichi Mahuida,flag_bahra,asentamientos,62063A03,Coronel Eugenio del Busto,Pichi Mahuida,-38.9431544877458,-64.246765715667,,Coronel Eugenio del Busto/Pichi Mahuida [62063A03]
v9_1_2_p02,58,Coronel Gómez,Río Negro,General Roca,General Roca,flag_sin_match,,,,,,,,
v9_1_2_p02,155,Cubanea,Río Negro,Adolfo Alsina,Adolfo Alsina,flag_bahra,asentamientos,62007A03,Cubanea,Adolfo Alsina,-40.6173566505519,-63.5568106763696,,Cubanea/Adolfo Alsina [62007A03]
v9_1_2_p02,10,Cutral-Có,Neuquén,Confluencia,Confluencia,auto_ok,localidades-censales,58035040,Cutral Có,Confluencia,-38.9379007509951,-69.2293580990891,,
v9_1_2_p02,129,Challacó,Neuquén,Confluencia,Confluencia,flag_bahra,asentamientos,58035A04,Challacó,Confluencia,-38.9701577114512,-68.9632593274039,,Challacó/Confluencia [58035A04]
v9_1_2_p02,115,Chelforo,Río Negro,Avellaneda,Avellaneda,auto_ok,localidades-censales,62014020,Chelforó,Avellaneda,-39.0875054939476,-66.5211251558587,,
v9_1_2_p02,37,Chichinales,Río Negro,General Roca,General Roca,auto_ok,localidades-censales,62042380,Chichinales,General Roca,-39.1148814347412,-66.9425150029993,,
v9_1_2_p02,64,Chimpay,Río Negro,Avellaneda,Avellaneda,auto_ok,localidades-censales,62014030,Chimpay,Avellaneda,-39.1648726337913,-66.1457907851535,,
v9_1_2_p02,30,Choele-Choel,Río Negro,Avellaneda,Avellaneda,auto_ok,localidades-censales,62014040,Choele Choel,Avellaneda,-39.2911700685106,-65.6554137207825,,
v9_1_2_p02,49,Cholita,Chubut,Cushamen,Cushamen,flag_variante,,26014020,Cholila,Cushamen,-42.5112701603574,-71.4312770648423,,Cholila/Cushamen [26014020]
v9_1_2_p02,31,Chos-Malal,Neuquén,Chos-Malal,Chos Malal,auto_ok,localidades-censales,58042010,Chos Malal,Chos Malal,-37.3747818526022,-70.2764670994555,,
v9_1_2_p02,83,Darwin,Río Negro,Avellaneda,Avellaneda,auto_ok,localidades-censales,62014060,Darwin,Avellaneda,-39.2030079227621,-65.7397724810603,,
v9_1_2_p02,28,Deseado,Santa Cruz,Deseado,Deseado,flag_variante,,78014080,Puerto Deseado,Deseado,-47.751662398045,-65.9009897257478,,Puerto Deseado/Deseado [78014080]
v9_1_2_p02,60,Diadema Argentina,Chubut,Escalante,Escalante,auto_ok,localidades-censales,26021040,Diadema Argentina,Escalante,-45.7786900668836,-67.6734969209701,,
v9_1_2_p02,59,Dique Florentino Ameghino,Chubut,Gaiman,Gaiman,auto_ok,localidades-censales,26042010,Dique Florentino Ameghino,Gaiman,-43.6991316910158,-66.4723254682645,,
v9_1_2_p02,53,Dolavon,Chubut,Gaiman,Gaiman,auto_ok,localidades-censales,26042020,Dolavon,Gaiman,-43.309297578868,-65.7087388385691,,
v9_1_2_p02,34,El Bolsón,Río Negro,Bariloche,Bariloche,auto_ok,localidades-censales,62021030,El Bolsón,Bariloche,-41.9685422718056,-71.5354725447602,,
v9_1_2_p02,98,El Calafate,Santa Cruz,Lago Argentino,Lago Argentino,auto_ok,localidades-censales,78028010,El Calafate,Lago Argentino,-50.3416879945748,-72.267380481072,,
v9_1_2_p02,121,El Cuy,Río Negro,El Cuy,El Cuy,auto_ok,localidades-censales,62035030,El Cuy,El Cuy,-39.9269033443135,-68.3447480312889,,
v9_1_2_p02,90,El Cholar,Neuquén,Norquín,Ñorquín,auto_ok,localidades-censales,58084030,El Cholar,Ñorquín,-37.4415263672344,-70.6454930311798,,
v9_1_2_p02,126,El Huecu,Neuquén,Norquín,Ñorquín,auto_ok,localidades-censales,58084040,El Huecú,Ñorquín,-37.6448773700196,-70.5813141013418,,
v9_1_2_p02,35,El Maitén,Chubut,Cushamen,Cushamen,auto_ok,localidades-censales,26014050,El Maitén,Cushamen,-42.0503141432852,-71.1677901870101,,
v9_1_2_p02,141,El Mayoco,Chubut,Cushamen,Cushamen,flag_bahra,asentamientos,26014A09,El Mayoco,Cushamen,-42.704778577141,-70.9639282258249,,El Mayoco/Cushamen [26014A09]
v9_1_2_p02,94,El Turbio,Santa Cruz,Güer Aike,Güer Aike,auto_ok,localidades-censales,78021010,El Turbio,Güer Aike,-51.6803162369585,-72.0903111125434,,
v9_1_2_p02,70,Epuyén,Chubut,Cushamen,Cushamen,auto_ok,localidades-censales,26014060,Epuyén,Cushamen,-42.2275527840394,-71.3652473238513,,
v9_1_2_p02,12,Esquel,Chubut,Futaleufú,Futaleufú,auto_ok,localidades-censales,26035030,Esquel,Futaleufú,-42.9133238858291,-71.3185116319277,,
v9_1_2_p02,108,Facundo,Chubut,Río Senguer,Río Senguer,auto_ok,localidades-censales,26084050,Facundo,Río Senguer,-45.3089555737106,-69.9739347811972,,
v9_1_2_p02,156,Fitz Roy,Santa Cruz,Deseado,Deseado,auto_ok,localidades-censales,78014030,Fitz Roy,Deseado,-47.026469473213,-67.2490550974287,,
v9_1_2_p02,52,Gaiman,Chubut,Gaiman,Gaiman,auto_ok,localidades-censales,26042030,Gaiman,Gaiman,-43.2915081476151,-65.4981751903427,,
v9_1_2_p02,130,Gan Gan,Chubut,Telsen,Telsen,auto_ok,localidades-censales,26105010,Gan Gan,Telsen,-42.5216121925254,-68.2850603016658,,
v9_1_2_p02,159,Gastre,Chubut,Gastre,Gastre,auto_ok,localidades-censales,26049030,Gastre,Gastre,-42.2633131708343,-69.221646411155,,
v9_1_2_p02,78,Gobernador Costa,Chubut,Tehuelches,Tehuelches,auto_ok,localidades-censales,26098020,Gobernador Costa,Tehuelches,-44.0486682056067,-70.5990660979135,,
v9_1_2_p02,79,Gobernador Gregores,Santa Cruz,Río Chico,Río Chico,auto_ok,localidades-censales,78049020,Gobernador Gregores,Río Chico,-48.7508480506016,-70.2485240176428,,
v9_1_2_p02,85,General Conesa,Río Negro,General Conesa,Conesa,auto_ok,localidades-censales,62028020,General Conesa,Conesa,-40.1062211634033,-64.4530350148868,,
v9_1_2_p02,36,General Fernández Oro,Río Negro,General Roca,General Roca,auto_ok,localidades-censales,62042440,General Fernández Oro,General Roca,-38.9539541604392,-67.9291694200066,,
v9_1_2_p02,46,General E. Godoy,Río Negro,General Roca,General Roca,flag_variante,,62042430,General Enrique Godoy,General Roca,-39.0795501222919,-67.1575508259755,,General Enrique Godoy/General Roca [62042430]
v9_1_2_p02,128,General Lorenzo Vintter,Río Negro,Adolfo Alsina,Adolfo Alsina,flag_bahra,asentamientos,62007A09,General Lorenzo Vintter,Adolfo Alsina,-40.7461574015449,-64.4950520129867,,General Lorenzo Vintter/Adolfo Alsina [62007A09]
v9_1_2_p02,2,General Roca,Río Negro,General Roca,General Roca,auto_ok,localidades-censales,62042450,General Roca,General Roca,-39.0267025182087,-67.5748540962425,,
v9_1_2_p03,80,Guardia Mitre,Río Negro,Adolfo Alsina,Adolfo Alsina,auto_ok,localidades-censales,62007040,Guardia Mitre,Adolfo Alsina,-40.4291260834078,-63.6728639081296,,
v9_1_2_p03,113,Gualjaina,Chubut,Cushamen,Cushamen,auto_ok,localidades-censales,26014070,Gualjaina,Cushamen,-42.7239468870931,-70.5385974401346,,
v9_1_2_p03,29,Ingeniero Huergo,Río Negro,General Roca,General Roca,flag_variante,,62042460,Ingeniero Luis A. Huergo,General Roca,-39.0711757468082,-67.2328876350348,,Ingeniero Luis A. Huergo/General Roca [62042460]
v9_1_2_p03,33,Ingeniero Jacobacci,Río Negro,25 de Mayo,25 de Mayo,auto_ok,localidades-censales,62091050,Ingeniero Jacobacci,25 de Mayo,-41.3268134240327,-69.5441263890306,,
v9_1_2_p03,107,Jaramillo,Santa Cruz,Deseado,Deseado,auto_ok,localidades-censales,78014040,Jaramillo,Deseado,-47.1839759601696,-67.1447565634293,,
v9_1_2_p03,61,José de San Martín,Chubut,Tehuelches,Tehuelches,auto_ok,localidades-censales,26098030,José de San Martín,Tehuelches,-44.0514262900004,-70.4704125618846,,
v9_1_2_p03,142,Juan de Garay,Río Negro,Pichi-Mahuida,Pichi Mahuida,flag_bahra,asentamientos,62063A05,Juan de Garay,Pichi Mahuida,-38.8639605299679,-64.5668392652011,,Juan de Garay/Pichi Mahuida [62063A05]
v9_1_2_p03,56,Junín de los Andes,Neuquén,Huiliches,Huiliches,auto_ok,localidades-censales,58049010,Junín de los Andes,Huiliches,-39.9508613691568,-71.0708748681817,,
v9_1_2_p03,32,Kilómetro 8 (Petroquímica),Chubut,Escalante,Escalante,flag_sin_match,,,,,,,,
v9_1_2_p03,135,Lago Blanco,Chubut,Río Senguer,Río Senguer,auto_ok,localidades-censales,26084060,Lago Blanco,Río Senguer,-45.9370032883328,-71.2681237676716,,
v9_1_2_p03,96,Lago Futalaufquen,Chubut,Futaleufú,Futaleufú,flag_sin_match,,,,,,,,
v9_1_2_p03,117,Llao-Llao,Río Negro,Bariloche,Bariloche,flag_variante_bahra,localidades,6202106003,Villa Llao Llao,Bariloche,-41.0464476944193,-71.5147156577085,,Villa Llao Llao/Bariloche [6202106003]
v9_1_2_p03,55,Lamarque,Río Negro,Avellaneda,Avellaneda,auto_ok,localidades-censales,62014070,Lamarque,Avellaneda,-39.4250920186421,-65.7020594065264,,
v9_1_2_p03,69,Las Coloradas,Neuquén,Catán-Lil,Catán Lil,auto_ok,localidades-censales,58021010,Las Coloradas,Catán Lil,-39.5564504688464,-70.5940833827027,,
v9_1_2_p03,40,Las Lajas,Neuquén,Picunches,Picunches,auto_ok,localidades-censales,58105030,Las Lajas,Picunches,-38.5234738725145,-70.3616491095099,,
v9_1_2_p03,122,Las Ovejas,Neuquén,Minas,Minas,auto_ok,localidades-censales,58077030,Las Ovejas,Minas,-36.9881343331798,-70.7487001311443,,
v9_1_2_p03,139,Las Plumas,Chubut,Mártires,Mártires,auto_ok,localidades-censales,26063020,Las Plumas,Mártires,-43.7205459956224,-67.284934963307,,
v9_1_2_p03,111,Leleque,Chubut,Cushamen,Cushamen,auto_ok,localidades-censales,26014100,Leleque,Cushamen,-42.4129185865076,-71.0712036013475,,
v9_1_2_p03,75,Loncopué,Neuquén,Loncopué,Loncopué,auto_ok,localidades-censales,58063020,Loncopué,Loncopué,-38.0732031449515,-70.6144247851562,,
v9_1_2_p03,86,Los Antiguos,Santa Cruz,Lago Buenos Aires,Lago Buenos Aires,auto_ok,localidades-censales,78035010,Los Antiguos,Lago Buenos Aires,-46.5495721450214,-71.6251231326287,,
v9_1_2_p03,41,Los Menucos,Río Negro,25 de Mayo,25 de Mayo,auto_ok,localidades-censales,62091060,Los Menucos,25 de Mayo,-40.8427748494578,-68.0858731459467,,
v9_1_2_p03,67,Luis Beltrán,Río Negro,Avellaneda,Avellaneda,auto_ok,localidades-censales,62014080,Luis Beltrán,Avellaneda,-39.31071900317,-65.7635927108058,,
v9_1_2_p03,148,Mainque,Río Negro,General Roca,General Roca,auto_ok,localidades-censales,62042480,Mainqué,General Roca,-39.0637561999382,-67.3042811813575,,
v9_1_2_p03,109,Manantiales Behr,Chubut,Escalante,Escalante,flag_bahra,asentamientos,26021A08,Manantiales Behr,Escalante,-45.6783635345626,-67.7364862925991,,Manantiales Behr/Escalante [26021A08]
